week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
0,Davis Webb,11842,QB,CAL,1,4.1,0,57,130,70.7,41,42,10.7,2.51,0,0,0.0,64.3,27,12,6.9,45,78.9,2,15,69.9,67.9,77.5,64.5,70.0,1,0,48,16.7,110.8,4.4,2,1,0,0,3,2,4.2,316,7.5,76.3,38,39,8.7,2.28,0,0,0.0,69.2,27,8,6.9,42,73.7,2,14,69.7,71.3,77.3,67.7,70.0,1,0,44,25.0,131.1,4.8,2,1,0,0,4,2,4.5,348,8.9,80.0,15,15,6.2,2.2,0,0,0.0,73.3,11,4,8.3,15,26.3,1,5,66.5,60.4,71.6,60.2,,0,0,16,0.0,89.0,0.0,0,0,0,0,0,0,0.0,93,6.2,0,100.0,12,12,-1.3,1.33,0,0,0.0,91.7,11,0,8.3,12,21.1,1,4,65.8,68.5,70.7,68.2,,0,0,12,,137.8,0.0,0,0,0,0,1,0,0.0,125,10.4,-2.72
0,Ikaika Woolsey,46495,QB,HAWAII,1,11.72,0,36,180,54.8,31,31,14.1,2.7,0,1,3.0,48.4,15,10,11.8,33,91.7,2,12,34.0,54.3,25.4,60.2,49.0,0,1,36,0.0,70.6,0.0,0,2,0,0,1,2,5.6,230,7.4,55.2,29,29,12.8,2.62,0,0,0.0,48.3,14,9,12.5,30,83.3,2,10,31.9,49.9,24.2,56.6,46.2,0,1,33,0.0,67.6,0.0,0,1,0,0,1,2,6.1,196,6.8,80.0,5,5,11.8,2.68,0,1,20.0,60.0,3,1,25.0,6,16.7,1,2,64.2,78.5,68.6,75.9,61.7,0,0,6,0.0,83.8,0.0,0,1,0,0,0,0,0.0,38,7.6,0,100.0,3,3,-2.3,1.87,0,0,0.0,66.7,2,0,33.3,3,8.3,1,0,62.7,64.1,66.6,63.9,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,4,1.3,0.84
week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
11,Nick Fitzgerald,46497,QB,MISS STATE,1,-23.5,0,36,227,40.0,30,31,16.1,2.72,0,3,9.1,25.8,8,16,33.3,34,94.4,4,6,,72.1,57.6,21.0,61.9,,53.8,0,1,36,12.5,31.9,5.9,2,1,0,1,0,2,5.6,136,4.4,50.0,24,25,12.0,2.58,0,1,3.7,36.0,9,14,25.0,27,75.0,3,6,,71.9,52.6,17.3,55.5,,55.5,0,1,29,14.3,35.6,7.4,2,0,0,1,0,2,6.9,121,4.8,25.0,8,8,24.0,2.93,0,2,25.0,12.5,1,2,50.0,9,25.0,1,1,,65.1,73.2,69.8,76.8,,57.3,0,0,9,0.0,39.6,0.0,0,1,0,0,0,0,0.0,24,3.0,0,100.0,2,2,-1.0,1.75,0,0,0.0,100.0,2,0,0.0,2,5.6,0,1,,61.8,62.9,65.5,62.7,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,-1.84
11,Seth Russell,46467,QB,BAYLOR,1,-17.09,0,36,118,39.1,23,23,11.7,2.33,0,1,4.2,34.8,8,3,11.1,28,77.8,1,5,,34.8,40.1,77.4,29.9,,63.8,0,2,29,33.3,27.1,3.6,1,4,0,0,1,4,13.8,98,4.3,55.6,18,18,7.3,1.88,0,0,0.0,55.6,10,1,0.0,19,52.8,0,6,,29.4,37.6,76.9,29.4,,62.5,0,1,20,100.0,71.1,5.3,1,0,0,0,1,3,15.0,118,6.6,46.2,13,13,11.1,2.28,0,1,7.7,38.5,5,2,16.7,17,47.2,1,1,,66.7,57.9,71.8,54.6,,63.2,0,1,17,0.0,14.6,0.0,0,4,0,0,0,1,5.9,30,2.3,0,87.5,8,8,0.8,1.15,0,0,0.0,87.5,7,0,0.0,8,22.2,0,2,,64.9,63.5,69.5,63.3,,,0,0,8,,92.7,0.0,0,0,0,0,0,0,0.0,50,6.3,-4.25
11,Lamar Jackson,46416,QB,LOUISVILLE,1,-41.9,0,36,210,72.2,18,22,10.7,3.51,0,2,8.7,50.0,11,11,15.4,32,88.9,2,8,,24.6,51.8,76.3,56.5,,52.2,0,0,33,45.5,82.2,15.6,5,5,0,4,1,2,6.1,123,5.6,72.2,18,21,7.7,3.26,0,1,4.5,61.9,13,9,0.0,30,83.3,0,8,,24.2,50.2,76.2,54.3,,52.2,0,0,31,44.4,82.0,13.3,4,5,0,3,0,2,6.5,143,6.8,100.0,4,5,10.3,3.2,0,1,20.0,20.0,1,2,75.0,6,16.7,3,1,,64.2,62.9,68.6,62.7,,,0,0,6,50.0,79.2,16.7,1,0,0,1,1,0,0.0,2,0.4,0,100.0,4,4,-3.0,1.2,0,0,0.0,75.0,3,0,25.0,4,11.1,1,1,,63.3,57.5,67.4,57.4,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,22,5.5,-6.41
11,Marcus McMaryion,29810,QB,OREGON ST,1,13.78,0,36,265,75.0,28,30,11.0,2.34,0,1,3.1,63.3,19,12,9.5,32,88.9,2,9,,34.6,56.0,76.9,65.5,,37.1,2,1,35,8.3,70.6,3.1,1,1,0,0,0,1,2.9,213,7.1,78.3,23,25,6.1,2.19,0,0,0.0,64.0,16,12,11.1,27,75.0,2,6,,30.5,48.6,76.6,58.8,,37.1,2,1,29,8.3,62.4,3.7,1,1,0,0,0,1,3.4,142,5.7,77.8,9,9,16.9,2.37,0,1,11.1,77.8,7,1,0.0,9,25.0,0,3,,65.4,77.6,70.1,77.1,,,0,0,10,0.0,108.8,0.0,0,0,0,0,0,0,0.0,91,10.1,0,100.0,4,4,-4.0,1.38,0,0,0.0,100.0,4,1,0.0,4,11.1,0,0,,63.3,64.9,67.4,64.7,,,0,0,4,0.0,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0,4.43
11,Stephen Johnson,38260,QB,KENTUCKY,1,29.17,0,36,202,57.1,21,25,15.8,2.78,1,2,7.7,40.0,10,17,16.7,32,88.9,2,9,,69.9,74.9,78.6,72.2,,68.3,1,1,33,23.5,44.8,12.5,4,3,0,2,0,0,0.0,156,6.2,52.9,17,21,15.2,2.68,1,1,4.5,33.3,7,15,22.2,26,72.2,2,6,,69.6,70.7,78.3,68.7,,65.1,1,1,27,20.0,34.2,11.5,3,2,0,2,0,0,0.0,122,5.8,71.4,7,8,10.1,2.65,1,1,12.5,62.5,5,4,0.0,10,27.8,0,5,,65.4,75.5,70.4,71.6,,64.1,0,0,10,25.0,90.6,10.0,1,1,0,0,0,0,0.0,70,8.8,0,66.7,3,4,-0.3,1.85,1,0,0.0,50.0,2,2,0.0,4,11.1,0,2,,63.3,61.6,67.4,61.4,,,0,0,4,0.0,81.3,0.0,0,0,0,0,0,0,0.0,36,9.0,2.94
11,Trace McSorley,32819,QB,PENN STATE,1,-16.25,0,36,266,62.1,29,31,19.0,2.94,0,3,8.8,51.6,16,19,11.1,36,100.0,2,15,,69.8,76.0,77.4,72.4,,69.2,0,2,39,10.5,84.3,5.6,2,3,0,2,2,2,5.1,332,10.7,64.3,14,15,16.1,3.0,0,3,16.7,60.0,9,10,0.0,18,50.0,0,7,,68.6,68.9,76.3,65.2,,65.7,0,1,21,10.0,97.4,5.6,1,2,0,1,1,2,9.5,183,12.2,60.0,15,16,21.7,2.88,0,0,0.0,43.8,7,9,22.2,18,50.0,2,8,,66.8,78.4,72.0,75.3,,64.3,0,1,18,11.1,72.1,5.6,1,1,0,1,1,0,0.0,149,9.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.89
11,Austin Allen,46542,QB,ARKANSAS,1,-18.67,0,35,111,53.8,26,29,10.3,2.83,1,4,12.9,44.8,13,12,7.1,32,91.4,1,7,,68.5,58.2,76.0,57.4,,,1,2,34,25.0,48.9,9.4,3,0,0,1,1,2,5.9,186,6.4,60.9,23,25,9.2,2.6,0,3,11.1,52.0,13,11,7.1,29,82.9,1,6,,68.3,55.2,75.8,54.3,,,1,2,31,27.3,56.1,10.3,3,0,0,1,1,2,6.5,184,7.4,40.0,5,6,10.0,3.02,1,1,16.7,33.3,2,1,0.0,6,17.1,0,2,,64.2,67.5,68.6,67.1,,,0,0,6,0.0,47.9,0.0,0,0,0,0,0,0,0.0,26,4.3,0,100.0,2,2,-3.0,1.0,0,0,0.0,100.0,2,0,0.0,3,8.6,0,1,,62.7,60.3,66.6,60.2,,,0,0,3,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0,-3.03
11,Greg Ward,12258,QB,HOUSTON,1,-30.3,0,34,182,47.4,19,23,16.2,2.95,0,1,4.0,39.1,9,13,0.0,25,73.5,0,7,,70.1,70.6,75.6,62.2,,76.4,0,0,28,7.7,87.0,4.0,1,1,1,3,2,0,0.0,129,5.6,70.0,20,21,6.7,2.19,0,1,4.3,66.7,14,7,0.0,22,64.7,0,5,,70.0,77.7,75.4,69.2,,76.4,0,0,25,0.0,84.8,0.0,0,1,1,0,0,0,0.0,137,6.5,50.0,8,11,20.1,3.09,0,0,0.0,36.4,4,6,0.0,12,35.3,0,3,,65.8,54.5,70.7,54.4,,,0,0,12,16.7,91.7,8.3,1,0,0,3,2,0,0.0,52,4.7,0,100.0,9,9,-1.6,1.28,0,0,0.0,100.0,9,0,0.0,9,26.5,0,1,,65.1,67.6,69.8,67.2,,,0,0,9,,94.4,0.0,0,0,0,0,0,0,0.0,60,6.7,-1.79
11,Quinton Flowers,46580,QB,USF,1,0.98,0,34,327,58.3,12,12,8.0,3.39,0,1,7.7,58.3,7,5,0.0,17,50.0,0,9,,74.6,77.5,76.6,79.8,,66.0,0,0,18,0.0,89.6,0.0,0,5,0,0,0,0,0.0,112,9.3,82.4,17,17,1.4,2.26,0,0,0.0,82.4,14,3,0.0,21,61.8,0,9,,74.6,70.4,76.8,69.3,,64.4,0,0,22,0.0,125.7,0.0,0,4,0,0,1,0,0.0,161,9.5,83.3,12,12,2.0,2.45,0,1,7.7,83.3,10,2,0.0,13,38.2,0,5,,66.2,83.5,71.2,79.9,,64.3,0,0,14,0.0,129.9,0.0,0,1,0,0,1,0,0.0,102,8.5,0,100.0,17,17,-2.8,1.28,0,0,0.0,100.0,17,0,0.0,17,50.0,0,5,,66.8,68.5,72.0,68.1,,,0,0,18,,142.9,0.0,0,0,0,0,2,0,0.0,151,8.9,-0.97
11,Caleb Evans,41292,QB,LA MONROE,1,10.33,0,34,209,72.7,22,27,11.4,2.8,0,2,7.1,55.6,15,10,6.3,30,88.2,1,11,,38.4,77.7,77.6,87.8,,53.0,0,0,31,10.0,78.0,3.3,1,2,0,5,0,0,0.0,192,7.1,76.5,17,23,9.8,2.83,0,2,8.7,52.2,12,10,7.7,25,73.5,1,8,,34.9,79.2,77.3,90.1,,54.3,0,0,25,10.0,71.6,4.0,1,1,0,6,0,0,0.0,144,6.3,75.0,8,8,9.4,2.33,0,0,0.0,62.5,5,0,16.7,9,26.5,1,3,,65.4,63.6,70.1,66.5,,57.3,0,0,10,,79.7,0.0,0,1,0,0,0,0,0.0,49,6.1,0,100.0,3,4,-2.7,1.95,0,0,0.0,50.0,2,0,33.3,4,11.8,1,0,,63.3,61.5,67.4,61.4,,,0,0,4,,56.3,0.0,0,0,0,1,0,0,0.0,1,0.3,-0.13
11,Jacob Eason,46444,QB,GEORGIA,1,-38.67,0,33,173,72.7,22,24,11.2,2.55,1,3,11.1,58.3,14,8,12.5,26,78.8,2,8,,69.7,62.0,77.3,60.6,58.6,60.8,0,0,29,25.0,84.0,7.7,2,0,0,1,0,2,6.9,192,8.0,87.0,23,25,7.7,2.2,1,3,11.1,72.0,18,5,10.0,27,81.8,2,8,,69.7,70.9,77.0,69.8,,60.8,0,0,29,40.0,95.3,7.4,2,0,0,1,0,1,3.4,199,8.0,50.0,6,6,6.5,2.68,0,0,0.0,33.3,2,3,33.3,6,18.2,1,0,,64.6,43.2,70.6,42.2,58.6,,0,0,7,0.0,42.4,0.0,0,0,0,0,0,1,14.3,9,1.5,0,100.0,7,7,-4.4,1.31,0,0,0.0,85.7,6,0,14.3,7,21.2,1,0,,64.6,66.8,69.1,66.5,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,16,2.3,-6.46
11,Keon Howard,40418,QB,SO MISS,1,-18.75,0,33,296,65.2,23,24,14.3,3.11,0,3,12.5,50.0,12,12,20.0,32,97.0,3,11,,11.9,57.6,77.4,60.4,,55.9,0,1,32,41.7,80.2,15.6,5,3,0,1,1,2,6.3,230,9.6,73.3,15,16,13.2,3.32,0,2,12.5,56.3,9,11,18.2,24,72.7,2,9,,10.2,54.7,77.0,59.2,,53.9,0,0,24,54.5,111.5,25.0,6,2,0,1,1,2,8.3,160,10.0,50.0,8,8,16.4,2.83,0,1,12.5,37.5,3,2,25.0,9,27.3,1,2,,65.1,66.0,69.8,61.2,,64.3,0,1,9,0.0,30.2,0.0,0,1,0,0,0,0,0.0,70,8.8,0,,0,0,,5.6,0,0,,,0,1,,1,3.0,0,0,,60.3,59.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,-1.25
11,Jason Driskel,46547,QB,FAU,1,12.42,0,33,165,86.4,22,24,8.6,3.04,0,4,15.4,79.2,19,8,0.0,31,93.9,0,15,,69.9,91.9,76.4,91.7,,70.7,0,1,33,12.5,101.2,3.2,1,6,0,2,1,1,3.0,219,9.1,81.3,16,17,8.3,2.94,0,3,15.8,76.5,13,5,0.0,24,72.7,0,12,,69.5,89.8,75.9,87.5,,70.7,0,1,26,20.0,96.9,4.2,1,6,0,1,1,1,3.8,147,8.6,100.0,8,9,6.3,2.88,0,1,11.1,88.9,8,3,0.0,9,27.3,0,5,,65.1,91.0,69.8,90.7,,,0,0,9,0.0,110.2,0.0,0,0,0,1,0,0,0.0,94,10.4,0,100.0,2,2,-3.5,1.05,0,0,0.0,100.0,2,0,0.0,2,6.1,0,2,,61.8,62.8,65.5,62.6,,,0,0,2,,112.5,0.0,0,0,0,0,0,0,0.0,22,11.0,1.79
11,Kurt Benkert,46540,QB,VIRGINIA,1,-10.87,0,33,335,72.0,25,27,7.8,2.71,0,1,3.6,59.3,16,13,11.1,33,100.0,2,10,,29.7,61.1,76.4,59.9,,60.1,1,0,34,46.2,85.9,18.2,6,0,0,1,1,1,2.9,143,5.3,72.7,22,23,8.0,2.73,0,1,4.3,60.9,14,10,12.5,27,81.8,2,9,,69.1,69.7,75.9,68.7,,60.1,0,0,27,40.0,91.8,14.8,4,0,0,1,1,0,0.0,135,5.9,66.7,3,4,7.0,2.63,0,0,0.0,50.0,2,3,0.0,6,18.2,0,1,,13.4,35.0,69.1,35.2,,,1,0,7,66.7,56.3,33.3,2,0,0,0,0,1,14.3,8,2.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.87
11,Conner Manning,39390,QB,GA STATE,1,13.46,0,33,175,70.0,30,30,13.3,2.23,0,4,13.3,63.3,19,8,9.5,33,100.0,2,11,,69.0,80.0,76.1,80.8,,57.2,0,0,33,25.0,140.3,6.1,2,1,0,0,3,1,3.0,422,14.1,69.2,26,26,12.8,2.16,0,3,11.5,61.5,16,6,11.1,27,81.8,2,8,,68.5,80.5,75.7,81.6,,57.2,0,0,27,0.0,123.1,0.0,0,1,0,0,2,1,3.7,275,10.6,75.0,4,4,16.3,2.53,0,1,25.0,75.0,3,2,0.0,6,18.2,0,3,,64.2,66.0,68.6,65.7,,,0,0,6,100.0,156.3,33.3,2,0,0,0,1,0,0.0,147,36.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,26.17
11,Gardner Minshew,41401,QB,E CAROLINA,1,42.86,0,32,156,73.1,26,30,9.2,2.54,1,0,0.0,60.0,18,11,5.3,32,100.0,1,7,,68.5,60.9,75.2,61.7,,57.3,1,1,34,9.1,72.9,3.1,1,1,0,2,1,0,0.0,170,5.7,70.8,24,28,9.4,2.54,1,0,0.0,57.1,16,11,5.9,30,93.8,1,7,,68.4,60.7,75.0,61.5,,57.3,1,1,32,9.1,68.5,3.3,1,1,0,2,1,0,0.0,146,5.2,100.0,2,2,7.5,2.55,0,0,0.0,100.0,2,0,0.0,2,6.3,0,0,,61.8,61.4,65.5,61.3,,,0,0,2,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.79
11,Dru Brown,38491,QB,HAWAII,1,-2.17,0,32,180,69.2,26,29,9.5,3.1,1,1,3.4,48.3,14,9,22.2,30,93.8,4,8,,38.4,52.4,76.6,53.5,,54.8,0,0,31,0.0,70.9,0.0,0,1,0,2,1,3,9.7,119,4.1,71.4,21,23,7.3,2.71,1,1,4.3,52.2,12,4,20.0,24,75.0,3,5,,34.9,46.6,76.2,45.9,,54.8,0,0,25,0.0,60.6,0.0,0,1,0,1,0,3,12.0,83,3.6,71.4,7,8,12.6,3.71,0,0,0.0,50.0,4,5,20.0,8,25.0,1,3,,64.9,72.2,69.8,71.5,,,0,0,8,0.0,105.2,0.0,0,0,0,1,1,0,0.0,42,5.3,0,100.0,2,2,-2.5,0.95,0,0,0.0,100.0,2,0,0.0,2,6.3,0,0,,61.8,62.3,65.5,62.1,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,1.64
11,Hayden Moore,46410,QB,CINCINNATI,1,-2.38,0,32,138,60.0,20,22,12.6,2.9,0,0,0.0,45.5,10,10,16.7,29,90.6,2,7,,69.1,34.4,75.4,33.0,,55.7,0,1,30,50.0,45.1,17.2,5,2,0,2,0,3,10.0,127,5.8,60.0,20,21,8.8,2.47,0,0,0.0,52.4,11,8,8.3,26,81.3,1,5,,68.9,34.0,75.2,31.5,,58.3,0,1,27,50.0,45.5,15.4,4,1,0,1,0,3,11.1,99,4.7,100.0,3,4,20.3,3.9,0,0,0.0,50.0,2,3,33.3,6,18.8,1,2,,64.6,57.8,69.1,61.5,,57.3,0,0,7,33.3,75.0,16.7,1,1,0,1,0,0,0.0,30,7.5,0,100.0,3,3,-5.0,1.13,0,0,0.0,100.0,3,1,0.0,3,9.4,0,0,,63.3,65.0,67.4,64.7,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,2,0.7,2.79
11,DeShone Kizer,11807,QB,NOTRE DAME,1,8.77,0,31,258,66.7,21,23,16.0,3.27,1,3,12.0,52.2,12,8,14.3,26,83.9,2,11,,70.6,67.8,76.3,59.1,,73.1,0,1,28,0.0,98.4,0.0,0,3,0,1,3,2,7.1,173,7.5,66.7,18,19,12.7,3.17,0,2,9.1,57.9,11,6,8.3,22,71.0,1,9,,70.5,63.2,76.1,52.6,,73.1,0,1,25,0.0,91.1,0.0,0,3,0,1,2,2,8.0,126,6.6,87.5,8,9,11.4,2.44,1,1,11.1,66.7,6,2,14.3,9,29.0,1,4,,65.1,77.9,69.8,77.4,,,0,0,9,0.0,133.1,0.0,0,0,0,0,1,0,0.0,83,9.2,0,100.0,5,5,-3.2,1.32,0,0,0.0,100.0,5,0,0.0,5,16.1,0,2,,64.2,66.2,68.6,65.9,,,0,0,6,,96.7,0.0,0,0,0,0,0,0,0.0,36,7.2,2.59
11,Justice Hansen,46349,QB,ARK STATE,1,-16.45,0,31,113,70.0,20,20,4.3,2.2,0,0,0.0,70.0,14,5,0.0,24,77.4,0,6,,68.8,47.9,75.2,49.5,60.0,53.7,0,1,24,0.0,92.7,0.0,0,3,0,0,1,1,4.2,175,8.8,78.9,19,19,0.7,1.9,0,0,0.0,78.9,15,1,0.0,22,71.0,0,8,,68.7,56.7,75.0,63.6,60.0,49.5,0,0,22,0.0,152.2,0.0,0,2,0,0,2,0,0.0,230,12.1,62.5,8,8,7.5,2.09,0,0,0.0,62.5,5,4,0.0,9,29.0,0,2,,65.1,46.7,69.8,41.4,,63.2,0,1,9,0.0,28.6,0.0,0,1,0,0,0,1,11.1,27,3.4,0,85.7,7,7,-1.7,1.11,0,0,0.0,85.7,6,0,0.0,7,22.6,0,4,,64.6,66.8,69.1,66.5,,,0,0,7,,155.1,0.0,0,0,0,0,1,0,0.0,82,11.7,-8.73
11,Kent Myers,30603,QB,UTAH ST,1,0.0,0,31,329,76.0,25,25,12.1,2.49,0,3,10.7,76.0,19,12,0.0,29,93.5,0,10,,68.4,76.7,75.7,81.1,,50.9,0,1,32,8.3,105.4,3.4,1,3,0,0,1,1,3.1,260,10.4,77.8,18,18,8.2,2.39,0,1,4.8,77.8,14,9,0.0,22,71.0,0,7,,67.7,62.9,75.1,67.2,,50.9,0,1,25,11.1,93.8,4.5,1,3,0,0,1,1,4.0,137,7.6,77.8,9,9,16.8,2.52,0,2,22.2,77.8,7,3,0.0,9,29.0,0,3,,65.1,91.7,69.8,91.4,,,0,0,9,0.0,118.8,0.0,0,0,0,0,0,0,0.0,126,14.0,0,100.0,2,2,-2.5,1.55,0,0,0.0,100.0,2,0,0.0,2,6.5,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5,6.39
